"word1","word2","n"
"lie","star",1
"lie","young",1
"life","build",1
"life","call",1
"life","end",1
"life","ensure",1
"life","few",1
"life","fragile",1
"life","free",1
"life","grim",1
"life","honor",1
"life","life",1
"life","man",1
"life","million",1
"life","monument",1
"life","old",1
"life","option",1
"life","press",1
"life","reach",1
"life","result",1
"life","rob",1
"life","same",1
"life","save",1
"life","secure",1
"life","see",1
"life","truth",1
"life","uninspiring",1
"life","use",1
"life","want",1
"life","write",1
"lifeblood","great",1
"lifetime","advance",1
"lifetime","much",1
"lift","billion",1
"lift","dream",1
"lift","interest",1
"lift","poor",1
"lift","sight",1
"light","darkness",1
"light","fire",1
"light","lightning",1
"light","world",1
"lighten","punitive",1
"like","world",1
"limit","fail",1
"limit","far",1
"limit","government",1
"limit","growth",1
"limit","period",1
"limit","small",1
"limitation","nuclear",1
"limitation","put",1
"limitation","role",1
"line","communication",1
"line","corner",1
"listen","do",1
"listen","good",1
"listen","new",1
"literature","music",1
"little","celebrate",1
"little","miracle",1
"little","right",1
"little","single",1
"livable","ensure",1
"live","angry",1
"live","call",1
"live","consequence",1
"live","cost",1
"live","determine",1
"live","different",1
"live","dream",1
"live","essence",1
"live","false",1
"live","ideal",1
"live","lead",1
"live","mankind",1
"live","master",1
"live","mean",1
"live","mercy",1
"live","nation",1
"live","record",1
"live","shape",1
"live","strive",1
"live","threat",1
"live","tyranny",1
"live","unity",1
"live","way",1
"live","world",1
"locate","responsibility",1
"logic","morality",1
"lonely","pace",1
"long","bad",1
"long","habit",1
"long","night",1
"long","run",1
"long","soul",1
"long","story",1
"long","trend",1
"long","way",1
"look","answer",1
"look","make",1
"look","neighbor",1
"look","past",1
"look","same",1
"look","work",1
"lose","gift",1
"lose","life",1
"lose","love",1
"lose","son",1
"lot","way",1
"love","country",1
"love","countryman",1
"love","dynamic",1
"love","good",1
"love","guide",1
"love","kindness",1
"love","love",1
"love","people",1
"love","reach",1
"love","speak",1
"love","trust",1
"love","try",1
"loveliness","eternal",1
"low","voice",1
"loyalty","country",1
"loyalty","government",1
"loyalty","loyalty",1
"loyalty","other",1
"lunar","distance",1
"machine","make",1
"magnificent","law",1
"magnificent","precision",1
"magnificent","vista",1
"magnitude","task",1
"maintain","continuity",1
"maintain","full",1
"maintain","peace",1
"maintain","political",1
"maintain","sufficient",1
"majesty","moment",1
"make","benefit",1
"make","breakthrough",1
"make","bright",1
"make","brotherhood",1
"make","choice",1
"make","citizen",1
"make","clear",1
"make","community",1
"make","decision",1
"make","enormous",1
"make","fair",1
"make","friend",1
"make","headline",1
"make","human",1
"make","life",1
"make","man",1
"make","mistake",1
"make","new",1
"make","next",1
"make","one",1
"make","own",1
"make","permanent",1
"make","possible",1
"make","product",1
"make","productive",1
"make","proud",1
"make","safe",1
"make","sincere",1
"make","society",1
"make","solemn",1
"make","special",1
"make","unconstitutional",1
"make","welcome",1
"make","work",1
"make","world",1
"maker","heaven",1
"male","female",1
"mall","shrine",1
"man","build",1
"man","call",1
"man","deep",1
"man","destiny",1
"man","dream",1
"man","father",1
"man","first",1
"man","free",1
"man","humility",1
"man","intend",1
"man","leave",1
"man","mine",1
"man","right",1
"man","speak",1
"man","turn",1
"man","whole",1
"man","wound",1
"manage","modern",1
"manage","own",1
"manage","rule",1
"manage","simple",1
"mandate","full",1
"mandate","reverse",1
"mandate","save",1
"manifest","destiny",1
"mankind","celebrate",1
"mankind","heaven",1
"mankind","hunger",1
"mankind","let",1
"mankind","wherever",1
"many","betrayal",1
"many","case",1
"many","country",1
"many","decade",1
"many","follow",1
"many","great",1
"many","leader",1
"many","life",1
"many","man",1
"many","many",1
"many","month",1
"many","mountain",1
"many","nation",1
"many","people",1
"many","prison",1
"many","thousand",1
"many","union",1
"many","viewpoint",1
"many","world",1
"march","let",1
"march","own",1
"march","peaceful",1
"mark","ceremony",1
"marker","bear",1
"marker","lie",1
"marker","monument",1
"marshal","vast",1
"mass","destruction",1
"massive","amount",1
"massive","overspend",1
"master","be",1
"master","moment",1
"master","one",1
"match","commitment",1
"match","heart",1
"match","loyalty",1
"match","magnitude",1
"matchless","value",1
"material","thing",1
"matter","believe",1
"matter","party",1
"matter","social",1
"mean","black",1
"mean","citizen",1
"mean","find",1
"mean","free",1
"mean","fulfill",1
"mean","lighten",1
"mean","limit",1
"mean","man",1
"mean","promise",1
"mean","putting",1
"mean","think",1
"mean","today",1
"mean","young",1
"meaningful","arm",1
"measure","inch",1
"measure","success",1
"meet","aggression",1
"meet","crisis",1
"meet","dare",1
"meet","hero",1
"meet","hope",1
"meet","need",1
"meet","today",1
"meet","year",1
"meeting","hold",1
"member","cabinet",1
"member","family",1
"member","own",1
"member","political",1
"member","remarkable",1
"memorial","flame",1
"mental","institution",1
"mentor","touch",1
"mercy","bully",1
"mercy","heart",1
"merit","base",1
"message","battalion",1
"message","freedom",1
"message","hear",1
"message","today",1
"middle","class",1
"mighty","republic",1
"mile","progress",1
"mile","rugged",1
"militarize","space",1
"military","buildup",1
"military","law",1
"military","object",1
"military","world",1
"millennium","ready",1
"million","achieve",1
"million","american",1
"million","approve",1
"million","become",1
"million","criminal",1
"million","find",1
"million","tyranny",1
"million","unborn",1
"mind","debate",1
"mind","heart",1
"mind","man",1
"mind","soul",1
"mindful","consequential",1
"mine","factory",1
"miner","police",1
"miracle","want",1
"misery","disease",1
"misery","personal",1
"misjudge","failure",1
"miss","government",1
"missile","reach",1
"mission","able",1
"mission","create",1
"mission","defeat",1
"mistake","remain",1
"misunderstand","intention",1
"modern","age",1
"modern","economy",1
"moment","begin",1
"moment","decline",1
"moment","force",1
"moment","hard",1
"moment","help",1
"moment","history",1
"moment","moment",1
"moment","silence",1
"moment","silent",1
"moment","surpass",1
"moment","view",1
"momentous","occasion",1
"momentum","economy",1
"momentum","world",1
"money","initiate",1
"money","many",1
"money","pour",1
"money","tax",1
"month","beautiful",1
"month","economic",1
"month","go",1
"month","watch",1
"monument","heroism",1
"monument","kind",1
"monument","monumental",1
"monumental","man",1
"moon","fail",1
"moon","gray",1
"moon","move",1
"moon","return",1
"moral","choice",1
"moral","courage",1
"morality","believe",1
"mortal","threat",1
"mortgage","future",1
"mosque","lend",1
"mother","child",1
"mother","inspire",1
"mother","lose",1
"mount","belong",1
"mount","word",1
"mountain","brave",1
"mountain","climb",1
"mountain","mountain",1
"mountain","ocean",1
"move","background",1
"move","beginning",1
"move","choose",1
"move","event",1
"move","generation",1
"move","great",1
"move","liberty",1
"move","new",1
"move","poet",1
"move","purpose",1
"movement","crucial",1
"movement","institution",1
"movement","like",1
"much","abundance",1
"much","citizen",1
"much","creed",1
"much","decide",1
"much","do",1
"much","endure",1
"much","federal",1
"much","freedom",1
"much","government",1
"much","grudge",1
"much","history",1
"much","last",1
"much","law",1
"much","momentous",1
"much","nation",1
"much","place",1
"much","program",1
"much","solemn",1
"much","special",1
"much","tender",1
"much","time",1
"much","unrealized",1
"much","vice",1
"much","year",1
"multiply","destructive",1
"murder","violence",1
"music","poetry",1
"mutual","assure",1
"mystery","space",1
"name","adams",1
"name","great",1
"name","gulf",1
"name","member",1
"name","sacrifice",1
"narrow","few",1
"nation","act",1
"nation","allow",1
"nation","ambitious",1
"nation","be",1
"nation","believe",1
"nation","bind",1
"nation","birth",1
"nation","border",1
"nation","character",1
"nation","commonplace",1
"nation","conduct",1
"nation","conflict",1
"nation","culture",1
"nation","determine",1
"nation","engage",1
"nation","exist",1
"nation","explorer",1
"nation","freedom",1
"nation","future",1
"nation","generation",1
"nation","glorious",1
"nation","go",1
"nation","grand",1
"nation","inspire",1
"nation","justice",1
"nation","kind",1
"nation","know",1
"nation","law",1
"nation","leave",1
"nation","lifetime",1
"nation","limit",1
"nation","live",1
"nation","love",1
"nation","manage",1
"nation","moral",1
"nation","move",1
"nation","nation",1
"nation","one",1
"nation","other",1
"nation","past",1
"nation","people",1
"nation","poise",1
"nation","primary",1
"nation","promote",1
"nation","proud",1
"nation","put",1
"nation","ravage",1
"nation","remain",1
"nation","role",1
"nation","secure",1
"nation","security",1
"nation","unify",1
"nation","vibrant",1
"nation","youth",1
"national","courage",1
"national","debt",1
"national","drive",1
"national","effort",1
"national","emergency",1
"national","energy",1
"national","history",1
"national","journal",1
"national","pride",1
"national","renewal",1
"national","success",1
"national","unity",1
"natural","businessman",1
"nature","choose",1
"nature","find",1
"nature","role",1
"necessary","freedom",1
"necessary","substitute",1
"necessary","work",1
"necessity","limitation",1
"need","answer",1
"need","be",1
"need","energy",1
"need","great",1
"need","help",1
"need","hurt",1
"need","idealism",1
"need","look",1
"need","need",1
"need","new",1
"need","past",1
"need","people",1
"need","reform",1
"need","remind",1
"need","stranger",1
"need","time",1
"need","today",1
"negotiate","sacrifice",1
"negotiation","union",1
"negotiation","work",1
"neighbor","ally",1
"neighbor","ask",1
"neighbor","go",1
"neighbor","help",1
"neighbor","surround",1
"neighbor","tell",1
"neighborhood","family",1
"neighborhood","newspaper",1
"neighborhood","restate",1
"network","bring",1
"new","adventure",1
"new","american",1
"new","beautiful",1
"new","begin",1
"new","beginning",1
"new","boldness",1
"new","century",1
"new","commitment",1
"new","danger",1
"new","deal",1
"new","decree",1
"new","durable",1
"new","freedom",1
"new","height",1
"new","horizon",1
"new","horror",1
"new","initiative",1
"new","job",1
"new","life",1
"new","millennium",1
"new","national",1
"new","nature",1
"new","one",1
"new","opportunity",1
"new","order",1
"new","reach",1
"new","responsibility",1
"new","road",1
"new","spirit",1
"new","technology",1
"new","vision",1
"new","wealth",1
"new","year",1
"newspaper","national",1
"next","great",1
"night","american",1
"night","sky",1
"night","wonder",1
"nobility","spirit",1
"noble","aspiration",1
"noble","endeavor",1
"normal","little",1
"nuclear","arm",1
"nuclear","destruction",1
"nuclear","missile",1
"numb","democracy",1
"numb","produce",1
"numb","unemployed",1
"oar","wave",1
"oath","add",1
"oath","affirm",1
"oath","allegiance",1
"oath","office",1
"oath","swear",1
"oath","take",1
"oath","today",1
"object","covid",1
"objective","end",1
"objective","healthy",1
"obligation","difficult",1
"obstacle","defeat",1
"occasion","history",1
"ocean","hear",1
"ocean","ocean",1
"odd","time",1
"offensive","weapon",1
"offer","cup",1
"offer","good",1
"offer","life",1
"offer","promise",1
"office","hostage",1
"office","take",1
"officer","pioneer",1
"official","policy",1
"oil","gas",1
"old","alliance",1
"old","go",1
"old","infirm",1
"old","man",1
"old","raise",1
"old","remember",1
"old","story",1
"old","tradition",1
"old","turn",1
"old","wisdom",1
"once","act",1
"one","bring",1
"one","capable",1
"one","civilize",1
"one","deserve",1
"one","enemy",1
"one","fit",1
"one","group",1
"one","increase",1
"one","need",1
"one","start",1
"one","tell",1
"only","recourse",1
"open","city",1
"open","exchange",1
"open","heart",1
"open","idea",1
"open","mall",1
"open","mind",1
"open","world",1
"opponent","know",1
"opportunity","barrier",1
"opportunity","birthright",1
"opportunity","citizen",1
"opportunity","great",1
"opportunity","growth",1
"opportunity","honest",1
"opportunity","know",1
"opportunity","make",1
"opportunity","people",1
"opportunity","range",1
"opportunity","smother",1
"opportunity","society",1
"oppose","opportunity",1
"oppress","influence",1
"oppression","excuse",1
"oppression","war",1
"oppression","wrong",1
"optimistic","start",1
"option","commitment",1
"order","action",1
"order","age",1
"order","city",1
"order","preserve",1
"order","soul",1
"orderly","peaceful",1
"orderly","society",1
"origin","land",1
"other","call",1
"other","course",1
"other","day",1
"other","deserve",1
"other","find",1
"other","full",1
"other","government",1
"other","handful",1
"other","land",1
"other","letter",1
"other","live",1
"other","manufacture",1
"other","meet",1
"other","open",1
"other","place",1
"other","postwar",1
"other","promise",1
"other","resist",1
"other","retaliate",1
"other","rule",1
"other","settler",1
"other","side",1
"other","stand",1
"other","suffer",1
"other","thank",1
"other","way",1
"other","word",1
"outlaw","regime",1
"outpouring","love",1
"outrage","banner",1
"overcharge","treat",1
"overhaul","trade",1
"overspend","escalate",1
"overwhelm","pass",1
"own","affair",1
"own","community",1
"own","country",1
"own","hand",1
"own","hemisphere",1
"own","impose",1
"own","interest",1
"own","land",1
"own","lifetime",1
"own","make",1
"own","peace",1
"own","sovereignty",1
"own","spend",1
"own","style",1
"own","trust",1
"own","voice",1
"own","way",1
"ownership","home",1
"ownership","society",1
"pace","change",1
"pace","darken",1
"pace","public",1
"paddy","jungle",1
"pain","dream",1
"pain","man",1
"pain","pain",1
"pain","poverty",1
"palm","human",1
"parallel","proportionate",1
"paraphrase","take",1
"parent","ashamed",1
"parent","dream",1
"part","cause",1
"part","government",1
"part","historic",1
"part","live",1
"part","makeup",1
"part","old",1
"participation","govern",1
"party","background",1
"party","control",1
"party","line",1
"party","system",1
"party","transfer",1
"pass","arrive",1
"pass","dream",1
"pass","future",1
"pass","harmless",1
"pass","make",1
"pass","much",1
"pass","other",1
"past","agony",1
"past","century",1
"past","do",1
"past","greatness",1
"pastor","prayer",1
"paternalism","know",1
"patience","hard",1
"patient","prolong",1
"patriot","enjoy",1
"patriot","give",1
"patriot","work",1
"patriotism","be",1
"patriotism","quiet",1
"patrol","street",1
"pattern","relationship",1
"pay","freedom",1
"pay","high",1
"pay","price",1
"pay","tax",1
"peace","citizen",1
"peace","endure",1
"peace","fragile",1
"peace","freedom",1
"peace","high",1
"peace","history",1
"peace","honor",1
"peace","interlude",1
"peace","last",1
"peace","leader",1
"peace","lift",1
"peace","man",1
"peace","noble",1
"peace","peace",1
"peace","require",1
"peace","security",1
"peace","stake",1
"peace","temporary",1
"peace","together",1
"peace","trouble",1
"peace","unknown",1
"peace","work",1
"peace","year",1
"peaceful","competition",1
"peaceful","outrage",1
"penalize","successful",1
"penalize","thrift",1
"people","allow",1
"people","be",1
"people","bear",1
"people","become",1
"people","belief",1
"people","black",1
"people","breed",1
"people","build",1
"people","celebrate",1
"people","challenge",1
"people","close",1
"people","country",1
"people","dedicate",1
"people","destroy",1
"people","different",1
"people","earth",1
"people","employ",1
"people","enlist",1
"people","family",1
"people","far",1
"people","great",1
"people","help",1
"people","home",1
"people","idle",1
"people","learn",1
"people","life",1
"people","local",1
"people","move",1
"people","need",1
"people","one",1
"people","only",1
"people","other",1
"people","peace",1
"people","people",1
"people","pledge",1
"people","ready",1
"people","religion",1
"people","remember",1
"people","right",1
"people","righteous",1
"people","say",1
"people","set",1
"people","share",1
"people","slow",1
"people","small",1
"people","speak",1
"people","strong",1
"people","surprise",1
"people","think",1
"people","today",1
"people","treat",1
"people","unite",1
"people","wealth",1
"perform","great",1
"period","confrontation",1
"period","have",1
"period","time",1
"permanent","hope",1
"permanent","period",1
"permanent","slavery",1
"permanent","tyranny",1
"permit","economy",1
"persecute","political",1
"persistent","poverty",1
"person","bear",1
"person","expect",1
"personal","indignity",1
"personal","responsibility",1
"perspective","man",1
"perspective","single",1
"petty","time",1
"pile","deficit",1
"pillar","society",1
"pioneer","push",1
"place","3",1
"place","bridge",1
"place","come",1
"place","division",1
"place","federal",1
"place","give",1
"place","great",1
"place","hallow",1
"place","hand",1
"place","have",1
"place","human",1
"place","many",1
"place","personal",1
"place","plan",1
"place","price",1
"plain","look",1
"plan","day",1
"plan","law",1
"planet","lifeblood",1
"plant","star",1
"planter","name",1
"play","core",1
"play","individual",1
"play","part",1
"play","pledge",1
"pleasant","people",1
"please","say",1
"pledge","carry",1
"pledge","goal",1
"pledge","government",1
"pledge","great",1
"pledge","maintain",1
"pledge","make",1
"pledge","work",1
"plentiful","annihilate",1
"poet","write",1
"poetry","value",1
"point","moment",1
"poise","greatness",1
"police","officer",1
"policy","adopt",1
"policy","end",1
"policy","government",1
"policy","paternalism",1
"policy","peace",1
"policy","seek",1
"policy","try",1
"politic","afford",1
"politic","total",1
"political","comeback",1
"political","economic",1
"political","opponent",1
"political","rival",1
"political","system",1
"political","theory",1
"politician","prosper",1
"politician","talk",1
"ponder","struggle",1
"poor","hungry",1
"poor","young",1
"popular","vote",1
"possess","defend",1
"possess","will",1
"possibility","permanent",1
"possible","few",1
"possible","first",1
"possible","life",1
"posture","persuade",1
"postwar","period",1
"potential","adversary",1
"potential","american",1
"pour","entire",1
"pour","treasury",1
"poverty","blow",1
"poverty","harness",1
"poverty","inner",1
"poverty","preserve",1
"poverty","unworthy",1
"power","administration",1
"power","celebrate",1
"power","cross",1
"power","day",1
"power","disposal",1
"power","favor",1
"power","give",1
"power","go",1
"power","grateful",1
"power","ideal",1
"power","large",1
"power","law",1
"power","prevent",1
"power","responsibility",1
"power","state",1
"power","stop",1
"power","strength",1
"power","tax",1
"power","we",1
"power","wealth",1
"powerful","individual",1
"powerful","purpose",1
"powerful","respect",1
"powerful","win",1
"practice","catch",1
"practice","terrorism",1
"pray","help",1
"prayer","ancient",1
"prayer","church",1
"prayer","first",1
"prayer","meeting",1
"prayer","peace",1
"prayer","resume",1
"prayer","year",1
"precious","quality",1
"precious","unique",1
"precision","moon",1
"prefer","chain",1
"prejudice","circumstance",1
"prejudice","install",1
"prelude","enemy",1
"prepare","people",1
"prescribe","law",1
"prescription","disaster",1
"presence","countryman",1
"presence","foreign",1
"presence","time",1
"present","challenge",1
"present","crisis",1
"present","day",1
"present","trouble",1
"present","wrong",1
"preserve","freedom",1
"preserve","good",1
"preserve","last",1
"preserve","national",1
"preserve","own",1
"preserve","tomorrow",1
"preserve","union",1
"preserve","world",1
"preside","dissolution",1
"presidency","confident",1
"president","fellow",1
"presume","tell",1
"pretend","jail",1
"pretension","tyrant",1
"prevail","need",1
"previous","history",1
"prey","neighbor",1
"price","fill",1
"price","freedom",1
"price","pay",1
"price","today",1
"pride","act",1
"pride","soar",1
"pride","stir",1
"primary","goal",1
"primary","responsibility",1
"principle","advance",1
"principle","compromise",1
"principle","concern",1
"principle","country",1
"principle","unite",1
"priority","be",1
"priority","principle",1
"prison","exile",1
"prison","mental",1
"prison","necessary",1
"private","life",1
"privilege","live",1
"problem","difference",1
"problem","government",1
"problem","pass",1
"problem","priority",1
"process","return",1
"process","show",1
"proclaim","imperative",1
"proclaim","liberty",1
"proclaim","man",1
"produce","chart",1
"produce","enough",1
"produce","provide",1
"product","steal",1
"productive","fulfill",1
"productive","people",1
"productive","work",1
"productivity","step",1
"productivity","stifle",1
"professional","industrialist",1
"profound","difference",1
"program","aim",1
"program","find",1
"program","previous",1
"program","replace",1
"program","spend",1
"progress","celebrate",1
"progress","end",1
"progress","home",1
"progress","justice",1
"progress","key",1
"progress","make",1
"progress","man",1
"progress","measure",1
"progress","possible",1
"progress","remain",1
"progress","restore",1
"progress","value",1
"project","lose",1
"proliferation","prison",1
"prolong","diplomacy",1
"promise","belong",1
"promise","break",1
"promise","civility",1
"promise","enter",1
"promise","future",1
"promise","governmental",1
"promise","justice",1
"promise","know",1
"promise","liberty",1
"promise","life",1
"promise","man",1
"promise","much",1
"promise","people",1
"promise","real",1
"promise","rebuild",1
"promise","world",1
"promote","democracy",1
"prone","ideology",1
"proof","believe",1
"proportionate","intervention",1
"propose","remove",1
"prospect","endless",1
"prosper","job",1
"prosperity","safety",1
"prosperity","strength",1
"prosperous","equal",1
"prosperous","free",1
"prosperous","peace",1
"prosperous","proud",1
"protect","american",1
"protect","border",1
"protect","citizen",1
"protect","defend",1
"protect","environment",1
"protect","future",1
"protect","great",1
"protect","magnificent",1
"protect","nation",1
"protect","peace",1
"protect","possess",1
"protect","protect",1
"protect","think",1
"protect","unfortunate",1
"protection","dangerous",1
"protection","lead",1
"protection","minority",1
"proud","achievement",1
"proud","bold",1
"proud","educate",1
"proud","fulfillment",1
"proud","legacy",1
"proud","prosperous",1
"proud","strong",1
"proud","system",1
"proud","war",1
"provide","equal",1
"provide","much",1
"provide","new",1
"provide","sanctuary",1
"public","private",1
"public","safety",1
"public","sound",1
"public","spend",1
"punitive","tax",1
"purpose","achieve",1
"purpose","arrogance",1
"purpose","cautious",1
"purpose","deal",1
"purpose","establish",1
"purpose","speed",1
"purpose","strengthen",1
"purpose","strive",1
"purpose","today",1
"pursue","goal",1
"pursue","manifest",1
"pursue","solidarity",1
"pursuit","excellence",1
"push","march",1
"push","sing",1
"push","thousand",1
"put","national",1
"put","own",1
"put","same",1
"put","sovereignty",1
"put","universe",1
"putting","work",1
"quality","government",1
"quality","life",1
"question","come",1
"question","country",1
"question","do",1
"question","global",1
"question","judge",1
"question","put",1
"question","rest",1
"question","shall",1
"quiet","american",1
"quiet","anguish",1
"quiet","deep",1
"quiet","work",1
"quiet","year",1
"race","creed",1
"race","gender",1
"race","know",1
"race","religion",1
"race","swift",1
"racial","division",1
"racism","carry",1
"radical","corrupt",1
"radical","islamic",1
"radical","political",1
"rag","spirit",1
"rage","house",1
"rage","sea",1
"railroad","raise",1
"railway","wonderful",1
"raise","expectation",1
"raise","food",1
"raise","free",1
"raise","mortal",1
"raise","say",1
"raise","skyscraper",1
"raise","stone",1
"raise","voice",1
"range","need",1
"rare","history",1
"rate","dream",1
"rate","reduce",1
"rate","work",1
"raucous","discord",1
"ravage","depression",1
"ravage","other",1
"raw","untamed",1
"ray","dawn",1
"re","individual",1
"reach","balance",1
"reach","cosmos",1
"reach","dark",1
"reach","good",1
"reach","government",1
"reach","guide",1
"reach","hand",1
"reach","hope",1
"reach","magnificent",1
"reach","neighbor",1
"reach","opportunity",1
"reach","precious",1
"reach","result",1
"reach","space",1
"reach","target",1
"read","public",1
"ready","act",1
"ready","answer",1
"ready","do",1
"ready","great",1
"ready","unlock",1
"reaffirm","good",1
"real","black",1
"real","courage",1
"reality","exist",1
"realize","arsenal",1
"realize","great",1
"reap","reward",1
"reason","save",1
"reasonable","demand",1
"reawaken","industrial",1
"reborn","freedom",1
"rebuild","city",1
"rebuild","defense",1
"rebuild","nation",1
"recall","deep",1
"recent","election",1
"recent","presidential",1
"reclaim","republic",1
"reclaim","rightful",1
"reclaim","safety",1
"reclaim","school",1
"recognition","distinction",1
"recognize","need",1
"recognize","responsibility",1
"record","century",1
"record","forget",1
"record","home",1
"record","inflation",1
"recourse","be",1
"recover","momentum",1
"red","blood",1
"rediscover","loyalty",1
"redistribute","world",1
"reduce","burden",1
"reduce","cost",1
"reduce","danger",1
"reduce","dependency",1
"reduce","increase",1
"reduce","individual",1
"reduce","inflation",1
"reduce","national",1
"reduce","need",1
"reduce","numb",1
"reduce","productivity",1
"reduce","tax",1
"reduction","rebuild",1
"reelect","reverse",1
"reestablish","help",1
"reflect","compassion",1
"reflect","custom",1
"reflect","light",1
"reform","easy",1
"reform","great",1
"reform","other",1
"reform","spare",1
"reformer","face",1
"regime","know",1
"region","world",1
"reign","hatred",1
"reinforce","old",1
"reinstate","remain",1
"reinstate","servicemembers",1
"relation","require",1
"relationship","nation",1
"relative","quiet",1
"release","send",1
"religion","color",1
"religion","faith",1
"reluctance","conflict",1
"rely","end",1
"remain","be",1
"remain","dark",1
"remain","do",1
"remain","engage",1
"remain","free",1
"remain","freedom",1
"remain","policy",1
"remarkable","group",1
"remarkable","time",1
"remember","build",1
"remember","day",1
"remember","great",1
"remember","heritage",1
"remember","old",1
"remember","time",1
"remember","unwanted",1
"remember","year",1
"remind","create",1
"remind","peace",1
"remove","roadblock",1
"render","nuclear",1
"renew","determination",1
"renew","own",1
"renew","purpose",1
"renew","spirit",1
"renew","strength",1
"renewal","let",1
"repeat","intentioned",1
"repel","disastrous",1
"representative","leave",1
"repression","prison",1
"republic","easy",1
"republic","extraordinary",1
"require","decent",1
"require","good",1
"require","kind",1
"require","preserve",1
"require","sacrifice",1
"requirement","nation",1
"rescue","million",1
"research","program",1
"resentment","expose",1
"resentment","prone",1
"reserve","people",1
"reserve","top",1
"resist","aggression",1
"resolve","become",1
"resolve","era",1
"resolve","find",1
"resolve","move",1
"resolve","people",1
"resolve","problem",1
"resolve","strength",1
"resolve","turn",1
"resort","use",1
"resound","soul",1
"respect","admire",1
"respect","fair",1
"respect","individual",1
"respect","law",1
"respect","nation",1
"respect","treaty",1
"respect","world",1
"respond","mentor",1
"response","come",1
"responsibility","bear",1
"responsibility","burden",1
"responsibility","defend",1
"responsibility","do",1
"responsibility","generosity",1
"responsibility","handle",1
"responsibility","lie",1
"responsibility","much",1
"responsibility","nation",1
"responsibility","presume",1
"responsibility","public",1
"responsibility","safety",1
"responsibility","search",1
"responsibility","seek",1
"responsibility","time",1
"responsibility","try",1
"responsibility","value",1
"responsible","citizen",1
"rest","american",1
"rest","happiness",1
"rest","world",1
"restate","modern",1
"restoration","revolution",1
"restore","balance",1
"restore","competence",1
"restore","confidence",1
"restore","defense",1
"restore","fair",1
"restore","integrity",1
"restore","name",1
"restore","respect",1
"restore","scale",1
"restrict","free",1
"result","unnecessary",1
"resume","speak",1
"retaliate","destroy",1
"retire","age",1
"retirement","saving",1
"retreat","isolation",1
"return","confidence",1
"return","labor",1
"return","million",1
"return","people",1
"return","presidency",1
"reverse","growth",1
"reverse","horrible",1
"revitalize","traditional",1
"revive","economy",1
"revoke","electric",1
"revolution","common",1
"revolution","open",1
"revolutionary","victory",1
"reward","effort",1
"reward","government",1
"reward","hope",1
"reward","work",1
"rhetoric","fan",1
"rhetoric","posture",1
"rhetoric","promise",1
"ribbon","unfurl",1
"rice","paddy",1
"rich","dignity",1
"rich","good",1
"rich","humanity",1
"rich","nation",1
"rich","poor",1
"rich","possibility",1
"rich","tariff",1
"rich","wealth",1
"richard","swear",1
"rid","world",1
"ride","back",1
"ride","storm",1
"right","american",1
"right","believe",1
"right","common",1
"right","dignity",1
"right","do",1
"right","dream",1
"right","ennoble",1
"right","feeling",1
"right","freedom",1
"right","human",1
"right","impose",1
"right","make",1
"right","much",1
"right","other",1
"right","pray",1
"right","pretend",1
"righteous","people",1
"righteous","public",1
"rightful","place",1
"ring","mean",1
"rip","ear",1
"rip","home",1
"risk","fault",1
"rival","presidential",1
"road","highway",1
"road","pass",1
"road","rich",1
"roadblock","slow",1
"rob","country",1
"rob","earnings",1
"robust","alive",1
"rock","rage",1
"role","maintain",1
"role","result",1
"role","world",1
"room","prejudice",1
"root","many",1
"row","row",1
"row","simple",1
"rugged","land",1
"rule","buy",1
"rule","conscience",1
"rule","force",1
"rule","government",1
"rule","retain",1
"ruler","nation",1
"ruler","outlaw",1
"run","be",1
"run","deep",1
"run","wheel",1
"runaway","live",1
"rural","area",1
"rust","factory",1
"sabbatical","come",1
"sacred","commitment",1
"sacred","pledge",1
"sacrifice","ask",1
"sacrifice","bring",1
"sacrifice","endure",1
"sacrifice","many",1
"sacrifice","surrender",1
"sad","depletion",1
"safe","healthy",1
"safe","mankind",1
"safe","neighborhood",1
"safe","strong",1
"safety","peace",1
"safety","public",1
"safety","restore",1
"safety","security",1
"saint","time",1
"salute","same",1
"same","almighty",1
"same","cause",1
"same","day",1
"same","dream",1
"same","glorious",1
"same","great",1
"same","limitation",1
"same","night",1
"same","oar",1
"same","place",1
"same","question",1
"same","red",1
"same","unity",1
"same","yesterday",1
"sanctuary","protection",1
"save","auto",1
"save","make",1
"save","reason",1
"save","sacrifice",1
"saving","health",1
"saving","investment",1
"saving","watch",1
"say","address",1
"say","day",1
"say","fellow",1
"say","have",1
"say","live",1
"say","master",1
"say","survey",1
"say","time",1
"say","year",1
"say","yesterday",1
"scale","justice",1
"scale","mountain",1
"scapegoat","call",1
"scatter","tombstone",1
"school","build",1
"school","child",1
"school","hide",1
"school","ignorance",1
"science","industry",1
"scorn","vision",1
"search","scapegoat",1
"sectional","boundary",1
"secure","free",1
"secure","grant",1
"secure","own",1
"secure","peace",1
"security","act",1
"security","call",1
"security","economic",1
"security","hearten",1
"security","people",1
"security","reduce",1
"security","shield",1
"see","century",1
"see","dawn",1
"see","deep",1
"see","direct",1
"see","duty",1
"see","earth",1
"see","empty",1
"see","far",1
"see","future",1
"see","have",1
"see","hear",1
"see","hero",1
"see","hope",1
"see","hunger",1
"see","life",1
"see","measure",1
"see","odd",1
"see","reach",1
"see","remember",1
"see","rider",1
"see","single",1
